145,96,366,416,223,215,328,232,279,279,218,332,301,346
143,96,365,418,222,217,328,234,278,280,216,333,299,347
142,96,365,422,221,218,328,236,278,285,215,336,299,351
142,97,366,424,219,220,327,238,276,287,214,339,299,353
141,97,366,427,219,221,328,240,277,289,214,341,299,356
139,97,366,429,219,222,328,241,277,291,213,343,298,358
138,96,367,430,218,222,329,242,277,293,213,344,299,361
137,96,368,431,218,222,329,242,277,293,211,345,299,361
136,94,368,432,218,221,329,242,277,292,211,345,298,362
135,92,369,433,218,220,329,242,276,291,210,344,298,362
135,91,370,433,218,218,330,241,276,288,209,342,298,361
135,89,371,432,219,217,330,239,276,286,209,340,297,359
134,86,371,431,219,214,331,237,276,283,208,338,298,357
133,83,373,428,219,211,332,235,277,279,207,335,298,355
134,79,373,427,220,208,332,232,278,275,208,331,297,351
135,77,376,426,221,207,333,231,278,272,208,328,298,350
136,75,377,423,221,206,334,229,278,271,209,327,298,347
138,74,378,421,223,204,336,227,279,269,211,325,298,346
139,74,379,419,224,204,336,228,279,269,212,325,299,346
140,74,380,418,225,204,337,228,280,269,213,324,299,346
141,73,381,418,226,204,338,229,280,270,213,325,299,347
142,76,381,418,227,206,338,230,280,271,214,325,299,347
145,82,380,417,228,208,338,230,282,273,215,326,301,346
148,88,380,418,230,211,337,232,283,275,217,328,301,347
150,92,381,417,231,214,338,235,283,276,219,329,301,348
152,93,381,416,233,215,339,237,284,279,221,329,302,349
154,95,382,416,234,217,339,240,284,280,221,329,302,350
156,97,382,416,234,217,339,241,285,282,222,330,303,351
157,98,382,414,236,218,340,242,285,283,223,330,303,351
158,101,382,415,236,218,340,242,286,283,224,331,304,351
161,102,383,414,238,219,341,243,286,285,225,330,304,351
162,105,384,414,240,219,343,244,288,287,227,331,305,352
161,105,384,415,242,221,343,246,290,289,227,332,306,353
162,106,385,415,243,222,345,246,291,290,229,333,308,354
165,107,386,415,245,222,346,246,293,290,230,333,309,354
166,105,388,416,246,222,348,246,295,291,232,333,311,354
167,104,391,415,248,221,350,247,297,291,232,333,313,354
168,104,392,416,249,222,351,247,298,292,233,333,314,355
169,103,393,416,249,221,352,246,298,291,234,334,315,355
170,103,395,416,250,221,353,246,299,291,236,335,316,356
170,103,396,418,250,221,354,246,300,290,236,336,317,356
172,101,397,419,249,221,355,245,299,290,236,336,318,356
172,100,397,426,249,220,355,244,299,288,235,337,317,358
173,99,396,433,249,218,354,242,298,285,234,338,316,359
173,99,396,435,249,216,354,240,297,282,234,338,314,359
173,98,396,439,246,214,352,237,295,277,233,339,312,359
172,99,394,438,244,212,350,236,292,275,232,337,310,358
172,98,394,437,243,210,348,233,289,274,229,336,308,356
173,98,393,436,242,210,346,233,285,273,227,335,305,356
172,98,390,433,240,210,343,233,282,272,223,333,302,355
172,98,389,427,240,209,342,234,279,272,221,331,299,353
172,97,388,423,239,209,340,235,276,273,219,328,297,351
171,95,386,417,238,209,338,236,274,274,218,325,295,349
171,94,385,416,237,209,337,237,272,273,215,323,294,348
170,95,385,416,237,208,336,237,271,273,215,323,293,348
170,94,384,416,237,208,336,237,271,273,215,323,293,347
169,96,384,415,237,210,336,237,272,275,216,323,294,347
169,97,385,414,238,211,338,238,275,276,218,324,295,348
169,99,386,415,238,213,339,239,278,276,221,325,298,348
169,99,386,414,240,214,340,239,280,278,222,326,299,349
168,101,387,414,241,215,342,241,283,279,224,328,301,350
168,103,388,415,242,216,343,242,285,282,225,329,303,352
167,104,388,415,243,218,344,244,288,284,226,331,304,353
166,105,389,415,244,219,346,245,290,286,228,333,306,355
166,107,389,416,245,220,347,247,291,289,229,334,306,356
165,107,389,418,246,222,348,249,293,292,230,336,308,358
164,109,389,419,247,224,348,251,295,294,232,337,309,359
164,111,389,422,248,227,349,252,298,297,233,341,310,362
163,110,388,422,249,228,350,253,299,299,235,343,310,364
162,110,388,423,250,229,350,253,302,301,237,345,312,365
162,110,387,424,252,230,351,252,306,302,241,348,315,366
161,109,386,426,252,232,351,252,308,302,244,350,317,367
160,107,384,426,251,232,351,251,309,302,246,351,319,366
158,108,384,427,249,230,350,249,308,302,247,351,319,366
156,108,381,427,248,230,347,247,307,302,247,351,319,365
154,107,377,427,244,229,344,245,305,300,246,351,318,363
151,106,373,426,242,229,341,243,304,298,245,350,317,361
148,105,368,423,238,227,336,240,300,295,242,348,314,358
145,102,364,422,234,226,333,237,298,293,240,346,312,355
142,100,361,419,230,225,330,234,294,292,236,344,309,352
138,98,358,418,225,225,326,233,290,291,232,344,306,350
135,96,354,415,222,222,321,230,285,288,229,342,302,347
134,95,351,412,217,221,317,228,279,286,226,339,299,344
132,95,346,409,212,219,312,224,275,282,223,337,297,342
129,94,343,409,208,217,309,222,273,277,221,335,295,339
125,91,340,409,203,214,306,218,268,270,217,332,293,334
123,88,336,408,199,210,301,213,264,263,212,328,289,329
120,86,333,407,194,208,297,210,260,253,206,321,286,323
116,85,329,405,189,203,291,206,253,248,200,315,284,317
113,85,325,400,183,202,285,202,246,242,191,310,282,309
111,85,322,396,177,199,278,198,240,238,187,306,277,304
108,87,317,394,172,197,274,195,235,230,183,304,275,301
105,86,313,390,166,196,270,194,230,229,176,302,272,298
102,89,309,389,160,196,264,191,223,227,171,302,268,297
98,89,305,389,154,197,259,191,217,227,166,304,262,297
95,88,301,389,150,197,253,190,211,229,162,304,258,297
93,88,299,389,146,199,250,190,206,228,159,304,256,296
91,88,297,387,143,199,246,190,203,229,157,305,253,296
90,88,294,386,141,200,244,191,200,230,155,305,250,297
89,89,292,385,140,200,243,191,199,232,155,305,249,297
89,89,293,384,140,202,243,192,199,232,155,305,249,297
90,87,295,384,142,203,244,192,200,233,156,306,251,297
92,86,298,385,145,203,249,194,205,234,158,307,253,298
95,88,302,387,150,203,255,195,211,237,161,308,257,300
99,90,305,388,155,205,260,196,217,238,166,309,262,302
103,88,312,389,162,207,267,199,225,239,173,310,269,303
107,86,318,390,169,208,274,200,233,241,181,311,275,305
109,84,324,395,177,208,281,203,242,244,185,311,283,307
113,83,331,397,184,208,290,204,251,246,193,313,289,309
117,85,335,397,191,210,295,207,259,248,199,313,293,310
123,84,340,399,199,210,301,208,266,249,206,313,299,311
127,84,346,399,206,210,306,210,272,252,210,312,305,312
132,89,351,400,211,210,312,211,278,254,215,313,309,313
135,88,355,401,218,210,320,213,287,255,221,313,316,316
141,88,358,400,224,209,324,213,291,255,224,314,317,317
145,89,362,400,230,209,331,216,297,255,227,314,320,320
149,90,365,400,235,210,335,218,302,256,232,314,324,321
152,92,367,400,238,211,337,219,306,260,237,316,328,322
156,94,371,401,243,213,342,221,310,263,240,316,332,323
159,94,375,403,248,213,347,223,315,265,244,318,333,326
162,93,380,407,252,214,351,225,318,268,249,320,335,329
166,95,384,411,260,214,355,227,324,266,254,321,339,332
170,96,386,412,263,216,357,227,328,268,261,325,342,334
172,97,388,415,266,216,361,227,331,270,262,326,343,335
172,97,390,416,266,217,362,227,331,271,263,327,344,336
173,96,392,416,265,216,362,230,329,270,262,327,343,338
173,94,394,415,264,215,363,230,327,271,258,325,341,337
173,94,395,416,260,214,361,230,321,269,253,325,338,339
173,93,395,415,255,213,359,228,314,270,248,325,333,339
172,94,393,414,251,211,356,230,306,268,241,324,327,340
170,95,392,414,246,211,351,231,297,269,232,323,320,341
171,95,391,411,242,208,346,232,288,267,227,319,312,340
172,95,390,410,241,208,342,234,279,267,221,316,304,340
172,95,388,408,238,205,337,236,271,267,214,312,296,339
170,94,387,406,238,203,335,238,265,267,210,308,291,339
169,93,387,403,237,202,332,240,260,268,205,304,287,338
169,94,387,399,236,200,330,240,256,268,203,302,285,337
169,96,388,398,237,199,330,241,256,268,202,301,283,337
170,97,390,397,238,200,332,242,257,269,204,301,285,337
172,99,392,399,241,202,335,244,260,270,206,302,287,339
174,103,397,402,244,204,338,245,265,270,211,306,291,343
178,104,403,407,248,206,344,245,272,273,217,309,297,344
181,104,408,410,253,208,351,245,280,277,222,313,302,347
184,109,412,411,259,211,358,248,289,279,227,316,309,350
185,111,414,412,265,213,364,252,297,280,233,316,314,350
191,115,416,411,271,215,367,251,305,283,241,319,321,350
194,116,420,412,275,216,372,252,312,282,248,320,327,351
196,117,422,410,279,217,377,252,318,282,253,320,331,351
196,117,423,411,284,217,381,253,325,283,257,321,335,352
198,120,423,411,287,218,383,254,329,284,260,321,337,352
197,120,423,411,288,219,385,253,332,285,262,323,340,352
197,120,423,411,289,219,386,254,335,285,264,323,341,352
197,120,421,412,289,220,386,253,336,285,266,325,342,354
195,118,420,412,289,220,386,253,337,287,267,325,342,354
194,117,419,412,289,221,385,253,337,288,267,328,341,355
191,117,417,412,287,222,384,253,337,289,266,328,340,355
189,118,415,411,285,222,380,253,335,291,264,329,337,355
187,116,412,411,282,223,377,253,331,292,262,331,336,355
185,117,412,412,277,222,373,253,325,293,258,331,332,356
182,117,408,411,274,222,369,253,321,292,255,331,328,356
179,115,404,409,270,221,365,251,317,289,251,329,323,355
173,112,400,410,263,219,361,250,310,286,244,327,318,352
170,114,395,412,256,218,354,248,302,283,236,325,312,351
167,113,388,412,248,218,347,246,294,279,229,325,305,350
160,111,384,412,240,217,340,245,284,276,221,323,299,348
158,112,380,412,235,216,335,244,278,275,217,323,292,348
154,111,373,410,229,214,328,242,271,276,209,321,288,346
152,109,367,409,223,213,322,240,263,275,204,321,284,345
149,108,361,408,217,213,316,240,257,274,199,320,280,344
146,105,359,407,214,213,312,240,252,274,195,320,277,343
145,105,356,406,211,213,310,240,248,275,192,318,272,343
144,103,354,406,210,212,308,240,245,274,189,318,270,343
142,104,353,406,208,211,307,240,244,274,187,318,268,343
141,103,353,406,207,211,306,239,242,273,187,317,268,343
140,103,352,406,207,210,306,238,242,272,186,317,268,343
139,102,352,406,207,210,306,238,243,272,186,317,267,342
139,102,352,405,207,209,306,237,243,272,186,317,267,342
139,101,352,405,207,208,306,237,243,271,186,316,267,341
138,101,352,404,207,207,306,236,243,268,186,314,266,340
137,100,352,404,207,207,306,235,243,268,185,314,266,339
137,101,354,404,206,206,306,233,244,266,185,314,265,339
136,100,354,404,205,204,305,232,243,264,184,313,264,339
135,99,353,404,204,204,305,232,242,264,183,312,264,338
133,99,352,404,203,204,304,232,242,264,183,312,263,337
132,99,351,404,203,203,303,231,241,264,182,312,262,337
131,98,350,404,202,203,302,231,240,264,180,312,261,337
130,98,350,404,200,203,301,231,239,263,180,311,261,336
129,98,349,402,199,203,299,230,238,263,179,310,261,335
130,98,348,401,199,202,299,229,238,263,179,310,260,335
129,98,348,400,198,202,299,229,237,261,179,309,260,334
128,98,347,400,198,202,298,229,237,261,179,309,260,333
128,98,347,400,198,202,298,230,237,261,179,309,260,333
128,98,347,400,198,202,298,230,237,261,179,309,260,333
128,98,347,400,199,203,298,231,237,263,179,309,260,334
129,99,347,400,199,203,299,232,238,263,179,310,261,335
130,99,348,401,200,204,300,232,240,264,180,312,261,336
131,100,349,401,202,205,301,233,241,264,181,312,261,337
131,100,350,401,203,205,302,233,242,266,182,313,263,338
132,101,351,401,204,206,304,234,243,266,183,313,263,339
134,102,352,402,205,206,305,235,244,266,184,313,264,339
135,104,353,401,207,207,306,236,246,267,185,314,265,340
136,104,354,403,208,207,307,236,247,267,188,315,266,341
136,103,354,404,210,208,309,238,249,268,189,314,268,340
138,105,354,407,212,209,310,238,251,267,190,315,271,341
138,108,355,409,214,209,311,239,253,268,192,317,272,343
140,111,356,412,215,209,313,239,256,268,194,318,274,344
142,113,356,414,217,210,314,240,258,268,197,319,275,345
144,115,359,416,219,211,316,241,261,268,199,320,277,346
146,116,360,419,221,212,319,242,264,267,200,321,279,348
148,117,362,419,223,213,321,243,266,268,202,322,281,348
150,119,365,420,225,214,325,244,269,268,204,323,283,350
150,119,367,419,227,214,327,245,271,268,205,322,284,350
151,119,369,416,229,214,328,245,272,269,206,320,285,348
153,116,371,412,229,213,328,244,271,270,207,318,286,347
154,113,373,409,230,211,329,242,271,269,206,317,287,345
154,111,375,408,231,210,330,242,271,267,207,314,289,343
156,106,377,406,231,208,330,240,271,266,207,310,289,339
157,104,377,404,231,207,329,238,270,265,207,309,290,337
158,103,378,404,232,207,330,238,270,265,208,309,290,337
158,102,379,403,232,207,330,238,269,266,208,308,291,337
158,101,381,403,232,207,331,239,270,266,208,309,291,337
160,103,382,403,233,208,332,240,271,267,210,310,291,339
161,103,385,404,236,210,335,241,274,268,211,310,293,340
160,105,385,404,239,210,337,244,275,272,213,311,296,342
164,108,386,405,242,211,339,245,279,274,217,312,299,342
166,112,389,405,245,213,343,245,284,275,221,314,302,344
169,113,393,407,251,214,348,247,291,276,226,317,306,346
171,115,397,408,255,216,353,249,297,278,231,318,310,347
174,114,400,409,260,217,359,249,305,279,236,320,316,348
177,114,403,410,264,218,363,250,310,278,243,323,321,350
181,115,406,411,270,218,366,249,316,278,248,323,324,350
183,115,408,411,274,218,369,248,322,280,254,324,329,350
185,116,408,412,277,218,372,246,327,279,258,324,333,349
187,115,408,411,279,217,375,245,331,279,261,324,337,348
188,113,408,410,280,217,377,244,335,278,264,324,341,347
188,112,407,410,281,215,377,241,336,278,267,324,343,347
188,114,406,408,282,215,376,240,337,278,270,326,344,346
188,112,405,408,282,215,376,240,337,277,271,325,344,346
187,111,404,406,281,215,375,239,337,278,271,325,344,345
186,112,403,405,280,215,374,238,337,278,270,325,344,344
184,112,401,405,279,215,372,238,335,278,270,327,343,345
184,112,400,405,277,217,370,240,333,278,268,328,340,346
182,111,400,406,275,218,369,240,332,278,267,328,338,347
180,110,399,407,274,218,367,241,330,280,266,329,336,348
179,111,398,409,272,219,366,243,328,281,265,330,335,349
177,109,397,409,271,219,365,244,326,282,263,331,332,350
176,109,395,409,268,220,363,244,324,282,261,332,331,351
174,109,393,409,265,220,361,244,320,282,258,331,329,350
172,108,390,409,262,219,358,242,317,282,255,331,327,350
169,105,387,411,257,219,354,241,313,278,251,329,324,347
168,105,384,409,253,218,351,240,309,273,246,327,323,343
166,103,380,407,249,217,347,238,304,271,241,324,320,340
165,106,378,405,244,217,343,235,297,271,234,321,317,337
161,105,374,404,240,215,339,234,294,268,230,318,314,335
159,106,370,404,237,215,335,234,291,266,227,317,312,333
157,108,365,404,232,215,331,233,287,264,224,316,309,332
155,107,362,403,227,215,327,233,282,263,220,315,306,330
153,105,360,403,223,215,323,232,276,263,217,314,302,329
151,106,356,403,221,215,319,231,272,263,214,316,297,329
147,105,355,402,218,215,316,231,269,264,211,317,293,331
145,104,354,402,216,215,314,230,267,266,210,318,290,332
145,107,353,400,215,215,314,230,267,268,210,319,290,332
145,106,353,400,215,215,314,229,267,268,210,319,290,331
144,105,354,400,215,214,314,229,267,268,211,319,291,331
