152, 69, 392, 351, 196, 139, 296, 158, 207, 207, 179, 260, 261, 278
151, 70, 391, 352, 195, 139, 296, 158, 207, 208, 178, 261, 261, 278
150, 70, 390, 353, 193, 139, 294, 158, 205, 207, 177, 260, 261, 278
150, 70, 390, 353, 193, 139, 294, 157, 205, 207, 177, 260, 261, 278
149, 69, 389, 352, 191, 139, 292, 157, 203, 206, 176, 259, 261, 276
147, 67, 387, 351, 188, 137, 290, 154, 201, 202, 174, 258, 260, 273
145, 65, 388, 350, 186, 136, 289, 151, 200, 201, 174, 256, 263, 269
143, 62, 388, 351, 184, 134, 287, 147, 199, 199, 174, 254, 264, 266
143, 62, 388, 351, 184, 134, 287, 147, 199, 199, 174, 254, 264, 266
143, 62, 388, 351, 184, 134, 287, 147, 199, 199, 174, 254, 264, 266
143, 62, 388, 351, 184, 133, 287, 146, 199, 198, 174, 254, 264, 266
142, 61, 386, 350, 183, 134, 286, 145, 199, 197, 175, 253, 265, 264
141, 61, 385, 350, 182, 134, 285, 145, 199, 197, 174, 253, 265, 263
46, 105, 166, 301, 94, 186, 147, 176, 139, 218, 103, 253, 151, 243
46, 105, 166, 301, 94, 186, 147, 176, 139, 218, 103, 253, 151, 243
46, 105, 167, 301, 94, 186, 147, 176, 139, 218, 102, 253, 151, 243
47, 105, 167, 302, 94, 187, 147, 176, 138, 219, 102, 253, 152, 244
46, 106, 167, 303, 93, 188, 147, 177, 139, 220, 102, 254, 152, 244
46, 106, 167, 303, 94, 190, 147, 178, 139, 220, 102, 254, 152, 244
45, 106, 166, 302, 91, 191, 145, 179, 136, 220, 100, 254, 151, 243
45, 106, 166, 302, 91, 191, 145, 179, 136, 220, 100, 254, 151, 243
45, 106, 166, 302, 91, 191, 145, 179, 136, 220, 100, 254, 151, 243
46, 103, 166, 300, 91, 190, 145, 177, 136, 219, 101, 253, 151, 241
46, 104, 167, 298, 91, 188, 144, 175, 136, 215, 103, 251, 152, 240
